,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
ZNF3331,4.46581745379364e-07,0.042893378,0.124,0.065,0.0172259976645182,S100B+ Fb,ZNF333
MTRF1L9,4.50225086654803e-07,0.107461411,0.236,0.155,0.0173665322675357,S100B+ Fb,MTRF1L
METTL2A1,4.52355507438414e-07,0.071825693,0.148,0.084,0.0174487089884219,S100B+ Fb,METTL2A
RRM17,4.53396876219732e-07,0.109900609,0.243,0.16,0.0174888777064237,S100B+ Fb,RRM1
CEP1044,4.53762663149968e-07,0.103876764,0.159,0.093,0.0175029872056837,S100B+ Fb,CEP104
DERA5,4.64524501180407e-07,0.122844684,0.305,0.218,0.0179181035840318,S100B+ Fb,DERA
CHCHD33,4.67039684679224e-07,0.110049649,0.353,0.26,0.0180151217571317,S100B+ Fb,CHCHD3
UCK16,4.67905888840121e-07,0.096545925,0.201,0.125,0.01804853385023,S100B+ Fb,UCK1
OXA1L9,4.68129564599338e-07,0.085803766,0.382,0.282,0.0180571616952903,S100B+ Fb,OXA1L
RAD51D1,4.68240708685651e-07,0.058383387,0.148,0.083,0.0180614488561316,S100B+ Fb,RAD51D
CSNK1G34,4.71268831283582e-07,0.031674442,0.36,0.257,0.0181782526291016,S100B+ Fb,CSNK1G3
RBM125,4.73069101763915e-07,0.104125849,0.274,0.184,0.0182476944623395,S100B+ Fb,RBM12
NIN5,4.87072729223269e-07,0.089718398,0.375,0.272,0.0187878563843292,S100B+ Fb,NIN
NEDD95,4.87437772118457e-07,0.170988267,0.219,0.141,0.0188019371839253,S100B+ Fb,NEDD9
FGD48,4.88347016626207e-07,0.032032767,0.168,0.095,0.0188370094723227,S100B+ Fb,FGD4
UNC45A7,4.89053187195329e-07,0.115169375,0.258,0.173,0.0188642485896854,S100B+ Fb,UNC45A
FIS15,4.89105954047891e-07,0.078044227,0.779,0.653,0.0188662839654893,S100B+ Fb,FIS1
ITFG23,4.90885660706081e-07,0.094998532,0.166,0.097,0.0189349325904157,S100B+ Fb,ITFG2
PBX27,4.97426858127982e-07,0.10564617,0.221,0.143,0.0191872461985707,S100B+ Fb,PBX2
MED72,5.01208426278385e-07,0.092742802,0.155,0.089,0.0193331126268361,S100B+ Fb,MED7
TAZ4,5.01842582307723e-07,0.112752558,0.166,0.098,0.0193575739273558,S100B+ Fb,TAZ
ALDH6A13,5.02474582397715e-07,0.081036179,0.177,0.104,0.0193819520668271,S100B+ Fb,ALDH6A1
GNE,5.02902788912272e-07,0.059781207,0.139,0.077,0.0193984692767131,S100B+ Fb,GNE
XPO42,5.08521770886458e-07,0.097620388,0.126,0.068,0.0196152102684033,S100B+ Fb,XPO4
MFGE84,5.09096180580491e-07,0.103759348,0.675,0.548,0.0196373669735313,S100B+ Fb,MFGE8
GTF3C57,5.09817601341324e-07,0.082670623,0.203,0.126,0.0196651943365389,S100B+ Fb,GTF3C5
MDN16,5.11197923679407e-07,0.066864576,0.183,0.109,0.0197184375100858,S100B+ Fb,MDN1
GSPT16,5.16198481757434e-07,0.09295268,0.481,0.369,0.0199113240368295,S100B+ Fb,GSPT1
IDH3A5,5.22060006578141e-07,0.13154457,0.219,0.142,0.0201374206337386,S100B+ Fb,IDH3A
NUP585,5.31873481904898e-07,0.116455547,0.28,0.195,0.0205159558175176,S100B+ Fb,NUP58
GDI24,5.35132197251991e-07,0.06937503,0.7,0.578,0.0206416542446011,S100B+ Fb,GDI2
CEP895,5.4030106491392e-07,0.126692819,0.232,0.152,0.0208410329769246,S100B+ Fb,CEP89
SPSB37,5.47054871643414e-07,0.13090108,0.391,0.291,0.0211015475639014,S100B+ Fb,SPSB3
BOP17,5.47313301494667e-07,0.091226687,0.208,0.13,0.0211115159785538,S100B+ Fb,BOP1
CLCC14,5.55777747786304e-07,0.062509766,0.214,0.135,0.0214380150653611,S100B+ Fb,CLCC1
CPSF26,5.60554340178485e-07,0.089762513,0.249,0.166,0.0216222625637047,S100B+ Fb,CPSF2
TMEM1924,5.66782282001798e-07,0.128122719,0.181,0.109,0.0218624929636554,S100B+ Fb,TMEM192
OSTF16,5.76599574152801e-07,0.118839855,0.393,0.292,0.022241175373796,S100B+ Fb,OSTF1
SLC25A465,5.84136691463553e-07,0.101255777,0.267,0.179,0.0225319045998236,S100B+ Fb,SLC25A46
CBX67,6.00370972644803e-07,0.098887051,0.38,0.27,0.023158109527828,S100B+ Fb,CBX6
UCHL34,6.04945248695218e-07,0.134030034,0.316,0.227,0.0233345530779206,S100B+ Fb,UCHL3
PRPF195,6.06984378865823e-07,0.088976508,0.243,0.161,0.0234132084459914,S100B+ Fb,PRPF19
ZNF2542,6.10173458784209e-07,0.138451402,0.188,0.115,0.0235362208256833,S100B+ Fb,ZNF254
GLYR15,6.1595625337789e-07,0.072895494,0.28,0.191,0.0237592805615454,S100B+ Fb,GLYR1
PITPNA-AS14,6.26161069122016e-07,0.048481043,0.203,0.126,0.0241529109192435,S100B+ Fb,PITPNA-AS1
KLHL183,6.26311564045082e-07,0.095237513,0.155,0.09,0.024158715959911,S100B+ Fb,KLHL18
RMND14,6.27323962734319e-07,0.065697762,0.174,0.103,0.0241977672145509,S100B+ Fb,RMND1
ZNF3184,6.27860516428653e-07,0.087781209,0.155,0.09,0.0242184637002024,S100B+ Fb,ZNF318
FARS27,6.34354942116192e-07,0.066600594,0.194,0.121,0.0244689731822479,S100B+ Fb,FARS2
RNF1705,6.35711676807365e-07,0.082699141,0.205,0.129,0.0245213065094905,S100B+ Fb,RNF170
TGFBRAP13,6.38448407223715e-07,0.061548445,0.159,0.092,0.0246268704118404,S100B+ Fb,TGFBRAP1
GNPTAB6,6.47423994404769e-07,0.140769352,0.274,0.188,0.0249730857361752,S100B+ Fb,GNPTAB
CHST143,6.54864941418318e-07,0.092014424,0.252,0.166,0.0252601053853288,S100B+ Fb,CHST14
PARP95,6.57419340191218e-07,0.158573492,0.241,0.161,0.0253586362091959,S100B+ Fb,PARP9
SCYL3,6.58755877980818e-07,0.060753128,0.108,0.055,0.0254101904813541,S100B+ Fb,SCYL3
TCP16,6.65719461134309e-07,0.028553481,0.623,0.484,0.0256787967743337,S100B+ Fb,TCP1
EIF2B46,6.6825566370645e-07,0.145863063,0.23,0.151,0.0257766257161489,S100B+ Fb,EIF2B4
ELP31,6.72066754007189e-07,0.09712159,0.139,0.078,0.0259236309023193,S100B+ Fb,ELP3
ACYP17,6.74653218703873e-07,0.096473608,0.185,0.113,0.0260233986050645,S100B+ Fb,ACYP1
ZBTB7A8,6.86658655869663e-07,0.122900554,0.514,0.4,0.0264864843328605,S100B+ Fb,ZBTB7A
NF28,6.94728880442657e-07,0.082650682,0.249,0.166,0.0267977771053146,S100B+ Fb,NF2
UTP67,6.9947902860184e-07,0.078978359,0.276,0.186,0.0269810045702588,S100B+ Fb,UTP6
RAB326,6.99850829539748e-07,0.2793935,0.444,0.346,0.0269953460478367,S100B+ Fb,RAB32
TRAPPC2B8,7.00239110346022e-07,0.066257486,0.223,0.143,0.0270103232033771,S100B+ Fb,TRAPPC2B
DDX19A5,7.03260739051563e-07,0.136127169,0.221,0.144,0.0271268764874359,S100B+ Fb,DDX19A
TRMT63,7.06717423203565e-07,0.099229243,0.157,0.092,0.0272602111652311,S100B+ Fb,TRMT6
DHX385,7.08356164164285e-07,0.097023994,0.245,0.161,0.027323422320309,S100B+ Fb,DHX38
BRD3OS1,7.17625546655979e-07,0.079146685,0.132,0.073,0.0276809702111611,S100B+ Fb,BRD3OS
TIPRL7,7.21999756386731e-07,0.130035042,0.426,0.333,0.0278496966031054,S100B+ Fb,TIPRL
MBTD12,7.26273284335916e-07,0.101710201,0.128,0.07,0.0280145393966893,S100B+ Fb,MBTD1
GPN16,7.31768090044262e-07,0.042934726,0.21,0.133,0.0282264905372773,S100B+ Fb,GPN1
THYN14,7.360418553159e-07,0.14360161,0.305,0.215,0.0283913424851002,S100B+ Fb,THYN1
RANGAP14,7.43226480257002e-07,0.073098,0.159,0.092,0.0286684750229533,S100B+ Fb,RANGAP1
TSTD3,7.55922622814761e-07,0.109745514,0.121,0.065,0.0291582033298338,S100B+ Fb,TSTD3
FAM174A8,7.58022647923427e-07,0.065697478,0.26,0.177,0.0292392075983503,S100B+ Fb,FAM174A
ZEB1-AS1,7.5867496291634e-07,0.108734637,0.115,0.061,0.029264369344572,S100B+ Fb,ZEB1-AS1
MED122,7.66483624239803e-07,0.08274335,0.126,0.069,0.0295655728378019,S100B+ Fb,MED12
EXOC17,7.81893648720843e-07,0.065802042,0.298,0.206,0.0301599837121091,S100B+ Fb,EXOC1
MED315,8.0398544989432e-07,0.118328537,0.3,0.204,0.0310121307587736,S100B+ Fb,MED31
TMEM2584,8.08133678963793e-07,0.141585159,0.85,0.73,0.0311721403986704,S100B+ Fb,TMEM258
COPZ15,8.11392156460036e-07,0.098255936,0.488,0.386,0.031297829651133,S100B+ Fb,COPZ1
THOC55,8.17678081414551e-07,0.097632151,0.174,0.106,0.0315402966344035,S100B+ Fb,THOC5
HDDC36,8.21301166026743e-07,0.041053942,0.181,0.109,0.0316800498771496,S100B+ Fb,HDDC3
P2RX44,8.26040442791962e-07,0.093994866,0.177,0.108,0.0318628579998144,S100B+ Fb,P2RX4
ACIN17,8.27888292185271e-07,0.095317632,0.426,0.314,0.0319341350944624,S100B+ Fb,ACIN1
WDR828,8.28583870114994e-07,0.064198294,0.428,0.321,0.0319609656219456,S100B+ Fb,WDR82
DZIP32,8.31393984752945e-07,0.027028411,0.157,0.089,0.0320693601738753,S100B+ Fb,DZIP3
AASDH1,8.37687675546916e-07,0.056639317,0.174,0.103,0.0323121267088712,S100B+ Fb,AASDH
MRPL127,8.60962079798086e-07,0.097702374,0.351,0.258,0.0332098903040516,S100B+ Fb,MRPL12
ZNF8054,8.63619004878953e-07,0.057566248,0.146,0.083,0.0333123758751959,S100B+ Fb,ZNF805
CLPP5,9.0033360076864e-07,0.091637611,0.413,0.311,0.0347285679824488,S100B+ Fb,CLPP
CDK25,9.00918571373774e-07,0.146674195,0.13,0.073,0.0347511320536006,S100B+ Fb,CDK2
PMPCB5,9.0553974852347e-07,0.13926393,0.336,0.242,0.0349293847197958,S100B+ Fb,PMPCB
LTBP47,9.12296341053456e-07,0.390752712,0.53,0.415,0.0351900067634549,S100B+ Fb,LTBP4
POLR3F,9.17291620158847e-07,0.047350751,0.124,0.067,0.0353826896643872,S100B+ Fb,POLR3F
ZNF4513,9.21456213478833e-07,0.09300225,0.404,0.303,0.035543330522519,S100B+ Fb,ZNF451
GNA116,9.2955020543054e-07,0.09268485,0.344,0.249,0.0358555400740722,S100B+ Fb,GNA11
DOCK65,9.31737398979908e-07,0.067583869,0.119,0.063,0.035939906690852,S100B+ Fb,DOCK6
THOC76,9.32792796589591e-07,0.027679486,0.541,0.427,0.0359806165428503,S100B+ Fb,THOC7
PET1172,9.48047840768064e-07,0.060711108,0.128,0.07,0.0365690493619465,S100B+ Fb,PET117
SEC22C5,9.54246217181294e-07,0.081417234,0.276,0.187,0.036808139335334,S100B+ Fb,SEC22C
STX177,9.56013838779381e-07,0.178680399,0.236,0.158,0.0368763218032371,S100B+ Fb,STX17
S100PBP3,9.67189948421874e-07,0.126900685,0.203,0.13,0.037307417880477,S100B+ Fb,S100PBP
NBPF15,9.67748250858441e-07,0.045592303,0.119,0.063,0.0373289532803626,S100B+ Fb,NBPF15
ECD5,9.88765361482839e-07,0.070659517,0.185,0.114,0.0381396462884776,S100B+ Fb,ECD
UBP17,9.94993221579584e-07,0.09826823,0.256,0.173,0.0383798735359893,S100B+ Fb,UBP1
SLC25A167,9.9594581038224e-07,0.127812837,0.177,0.108,0.0384166177438741,S100B+ Fb,SLC25A16
BACH22,1.0077682639646e-06,0.112570011,0.179,0.109,0.0388726452459065,S100B+ Fb,BACH2
WAPL6,1.01234016705977e-06,0.077101074,0.327,0.231,0.0390489972639965,S100B+ Fb,WAPL
UEVLD3,1.01899529461021e-06,0.089462335,0.159,0.094,0.0393057054989996,S100B+ Fb,UEVLD
PPP3CA8,1.0229481303344e-06,0.105050633,0.539,0.429,0.0394581782313889,S100B+ Fb,PPP3CA
ACO26,1.0381387107597e-06,0.08562956,0.272,0.187,0.0400441244901338,S100B+ Fb,ACO2
RWDD2A1,1.0452261231798e-06,0.068188709,0.126,0.069,0.0403175072494143,S100B+ Fb,RWDD2A
ECH13,1.05055906323309e-06,0.091400467,0.503,0.399,0.0405232147460899,S100B+ Fb,ECH1
RAD171,1.05420930520318e-06,0.099423132,0.185,0.116,0.0406640155296024,S100B+ Fb,RAD17
TMEM2225,1.06326318557863e-06,0.08792445,0.327,0.233,0.0410132508573245,S100B+ Fb,TMEM222
EMC85,1.0678815363769e-06,0.071641284,0.285,0.198,0.041191394502666,S100B+ Fb,EMC8
ZNF3461,1.07727951672287e-06,0.064750446,0.119,0.064,0.0415539027985512,S100B+ Fb,ZNF346
VCPIP15,1.08229335732031e-06,0.084699533,0.214,0.137,0.0417473016719162,S100B+ Fb,VCPIP1
TRIM46,1.08947477258269e-06,0.136218228,0.196,0.124,0.042024310402832,S100B+ Fb,TRIM4
ICA1L,1.10033908054456e-06,0.041727077,0.11,0.057,0.0424433793538451,S100B+ Fb,ICA1L
GMPS7,1.10292880545103e-06,0.10624938,0.336,0.245,0.0425432728126626,S100B+ Fb,GMPS
PIK3R27,1.10700217701501e-06,0.076716938,0.19,0.119,0.042700395,S100B+ Fb,PIK3R2
ATPAF12,1.12177231302181e-06,0.060100547,0.183,0.111,0.0432701234301903,S100B+ Fb,ATPAF1
NADSYN13,1.14458953362964e-06,0.073310167,0.152,0.089,0.0441502520806962,S100B+ Fb,NADSYN1
SELENOW6,1.14560435411809e-06,0.121300441,0.865,0.727,0.0441893967513969,S100B+ Fb,SELENOW
PELO4,1.14582645673946e-06,0.12532035,0.333,0.243,0.0441979639158113,S100B+ Fb,PELO
HLA-A6,1.1505786845293e-06,0.199254156,0.898,0.828,0.0443812715983485,S100B+ Fb,HLA-A
ACADVL3,1.1524388484308e-06,0.098802768,0.563,0.434,0.0444530237005213,S100B+ Fb,ACADVL
ITPKB4,1.16854353080457e-06,0.112903345,0.152,0.089,0.0450742296137246,S100B+ Fb,ITPKB
SPAG98,1.17736997710385e-06,0.08323031,0.667,0.535,0.0454146921268268,S100B+ Fb,SPAG9
MED275,1.18591709068239e-06,0.088512036,0.205,0.134,0.0457443799388919,S100B+ Fb,MED27
ANAPC17,1.1926404153031e-06,0.065552405,0.157,0.092,0.0460037187394863,S100B+ Fb,ANAPC1
ORC32,1.19817498896548e-06,0.045023268,0.19,0.117,0.0462172038493653,S100B+ Fb,ORC3
PRR147,1.20596423007093e-06,0.140491566,0.201,0.129,0.046517658246526,S100B+ Fb,PRR14
GNPDA13,1.20839180980557e-06,0.124432916,0.241,0.161,0.0466112972796304,S100B+ Fb,GNPDA1
ANKS34,1.21893083510848e-06,0.094059131,0.199,0.126,0.0470178191026393,S100B+ Fb,ANKS3
C8orf822,1.22055959567497e-06,0.123871298,0.26,0.176,0.0470806452839706,S100B+ Fb,C8orf82
TBCK,1.22879840646856e-06,0.055142172,0.117,0.062,0.0473984409327118,S100B+ Fb,TBCK
KLHL285,1.23370129466434e-06,0.100866907,0.227,0.151,0.0475875600390877,S100B+ Fb,KLHL28
PFKM3,1.23572784180385e-06,0.082435105,0.17,0.102,0.0476657300418999,S100B+ Fb,PFKM
BCKDK5,1.24611477870998e-06,0.094789956,0.305,0.215,0.04806638535918,S100B+ Fb,BCKDK
METTL265,1.25127527569298e-06,0.075158234,0.565,0.45,0.0482654412093054,S100B+ Fb,METTL26
VANGL12,1.2522752047033e-06,0.051357887,0.137,0.077,0.0483040114710204,S100B+ Fb,VANGL1
EVA1A5,1.25964265251641e-06,0.089115136,0.174,0.105,0.0485881960355155,S100B+ Fb,EVA1A
PSME24,1.25990679875204e-06,0.042761069,0.581,0.45,0.0485983849482624,S100B+ Fb,PSME2
PGS13,1.2634637405622e-06,0.114291236,0.148,0.086,0.0487355868647056,S100B+ Fb,PGS1
PPP2R3A5,1.26854677697036e-06,0.103123524,0.276,0.19,0.0489316548280777,S100B+ Fb,PPP2R3A
NDUFA36,1.27656556584552e-06,0.044449281,0.567,0.449,0.0492409635713592,S100B+ Fb,NDUFA3
DDX238,1.28944146519783e-06,0.116242326,0.26,0.175,0.0497376256370757,S100B+ Fb,DDX23
CHCHD41,1.29916797985015e-06,0.053965431,0.108,0.056,0.0501128064867599,S100B+ Fb,CHCHD4
DDX602,1.31725747642914e-06,0.084680886,0.132,0.073,0.0508105726383012,S100B+ Fb,DDX60
FAR15,1.31959062718154e-06,0.112615814,0.307,0.218,0.0509005692622736,S100B+ Fb,FAR1
PIK3R42,1.32042750482809e-06,0.04406237,0.115,0.061,0.0509328501437337,S100B+ Fb,PIK3R4
SETDB1,1.32953910050171e-06,0.085751596,0.124,0.067,0.0512843117236523,S100B+ Fb,SETDB1
DHX406,1.32964743867783e-06,0.087510064,0.274,0.188,0.0512884906521199,S100B+ Fb,DHX40
ZXDC1,1.34198118693322e-06,0.07549543,0.117,0.062,0.0517642403235752,S100B+ Fb,ZXDC
ASCC36,1.34856510030233e-06,0.12704642,0.338,0.246,0.0520182016139619,S100B+ Fb,ASCC3
ECI25,1.3527071657734e-06,0.076766479,0.393,0.292,0.0521779735053774,S100B+ Fb,ECI2
HNRNPU8,1.36675916866644e-06,0.035972107,0.821,0.692,0.0527200014129705,S100B+ Fb,HNRNPU
DGCR6L7,1.38011396790006e-06,0.096960153,0.433,0.331,0.053235136083809,S100B+ Fb,DGCR6L
YARS26,1.38174209857575e-06,0.075267746,0.172,0.104,0.0532979379683622,S100B+ Fb,YARS2
TBK15,1.3935377174554e-06,0.113640595,0.252,0.169,0.0537529303754071,S100B+ Fb,TBK1
FBXO326,1.40238231575468e-06,0.165353504,0.179,0.11,0.0540940930656052,S100B+ Fb,FBXO32
MECR2,1.40376537231626e-06,0.059383278,0.185,0.115,0.0541474417063551,S100B+ Fb,MECR
GOLT1B3,1.41875473507003e-06,0.032376011,0.442,0.338,0.0547256263958563,S100B+ Fb,GOLT1B
SMDT18,1.42602997069247e-06,0.028318094,0.561,0.443,0.0550062540595206,S100B+ Fb,SMDT1
APPBP25,1.42933476031915e-06,0.103610978,0.3,0.214,0.0551337297097904,S100B+ Fb,APPBP2
NAA155,1.44174310020247e-06,0.117828462,0.296,0.209,0.05561235660411,S100B+ Fb,NAA15
RPS220,1.44491110682435e-06,0.112811437,0.991,0.946,0.0557345561235357,S100B+ Fb,RPS2
AFG3L25,1.44644640835184e-06,0.102463092,0.291,0.207,0.0557937773093555,S100B+ Fb,AFG3L2
SYMPK6,1.45789837541895e-06,0.145532147,0.232,0.155,0.0562355140350352,S100B+ Fb,SYMPK
XPNPEP35,1.49062858300234e-06,0.050685691,0.168,0.1,0.0574980163321492,S100B+ Fb,XPNPEP3
BCL7B6,1.4959664307598e-06,0.086393183,0.3,0.21,0.0577039131336976,S100B+ Fb,BCL7B
TAF38,1.53146443687345e-06,0.130037791,0.245,0.163,0.0590731777235197,S100B+ Fb,TAF3
RPAP35,1.54236274026574e-06,0.048030521,0.252,0.167,0.0594935579802703,S100B+ Fb,RPAP3
AMZ26,1.55244693312947e-06,0.139303215,0.221,0.146,0.0598825355516031,S100B+ Fb,AMZ2
C16orf586,1.5524755509235e-06,0.070270434,0.223,0.142,0.0598836394257721,S100B+ Fb,C16orf58
CDK195,1.55519337615279e-06,0.07454825,0.194,0.122,0.0599884740983416,S100B+ Fb,CDK19
TMEM2235,1.55856012534271e-06,0.090417844,0.272,0.185,0.0601183397148442,S100B+ Fb,TMEM223
LCLAT12,1.5649566056175e-06,0.037706752,0.117,0.062,0.0603650711484839,S100B+ Fb,LCLAT1
INTS52,1.56943776832556e-06,0.053553141,0.104,0.054,0.060537923037622,S100B+ Fb,INTS5
ZNF1486,1.56991902532294e-06,0.165160452,0.419,0.326,0.0605564865637819,S100B+ Fb,ZNF148
PTPN137,1.57675999564281e-06,0.094053567,0.287,0.195,0.0608203633119302,S100B+ Fb,PTPN13
OGT6,1.58634373290222e-06,0.090410342,0.333,0.242,0.0611900368092373,S100B+ Fb,OGT
XPNPEP13,1.59936989672986e-06,0.078353367,0.265,0.182,0.0616924950265611,S100B+ Fb,XPNPEP1
TTC42,1.60002707064619e-06,0.085353101,0.141,0.081,0.0617178441960354,S100B+ Fb,TTC4
PKP49,1.60145827735435e-06,0.095597439,0.163,0.098,0.0617730501323894,S100B+ Fb,PKP4
DPM24,1.60252479655044e-06,0.086085493,0.415,0.314,0.06181418897734,S100B+ Fb,DPM2
RRP94,1.60266969880326e-06,0.099176288,0.172,0.106,0.061819778291938,S100B+ Fb,RRP9
DIS38,1.60793516543953e-06,0.034857218,0.322,0.224,0.062022883136499,S100B+ Fb,DIS3
RABEP26,1.6176853564083e-06,0.105120094,0.17,0.104,0.0623989772527375,S100B+ Fb,RABEP2
PTTG15,1.64438679424697e-06,0.334386642,0.212,0.139,0.0634289318144885,S100B+ Fb,PTTG1
ZMIZ26,1.65107284064174e-06,0.066803452,0.201,0.128,0.063686832682074,S100B+ Fb,ZMIZ2
EIF2B55,1.65746584845986e-06,0.087499007,0.232,0.152,0.0639334301726423,S100B+ Fb,EIF2B5
ST137,1.67043558992676e-06,0.044115856,0.797,0.659,0.064433712010245,S100B+ Fb,ST13
MFSD116,1.70428220848421e-06,0.118051298,0.232,0.155,0.0657392776278616,S100B+ Fb,MFSD11
MAGOHB3,1.71123311744476e-06,0.054751235,0.362,0.269,0.0660073950391967,S100B+ Fb,MAGOHB
HMBS4,1.76623199723234e-06,0.058752256,0.188,0.118,0.0681288668292429,S100B+ Fb,HMBS
PPP1CB3,1.77810601815774e-06,0.013964155,0.671,0.555,0.0685868834383983,S100B+ Fb,PPP1CB
EBLN3P5,1.79300115127362e-06,0.121510781,0.377,0.289,0.0691614334080772,S100B+ Fb,EBLN3P
MRPL495,1.7959499372277e-06,0.083841307,0.196,0.125,0.0692751769286842,S100B+ Fb,MRPL49
TCOF17,1.80013362445229e-06,0.086571299,0.21,0.135,0.0694365542959981,S100B+ Fb,TCOF1
GLE11,1.81500623891922e-06,0.070010967,0.117,0.063,0.0700102356538311,S100B+ Fb,GLE1
LEO16,1.83240942152536e-06,0.109291667,0.28,0.197,0.0706815286164976,S100B+ Fb,LEO1
PIP5K1C6,1.83485653524458e-06,0.057691035,0.219,0.143,0.0707759211339894,S100B+ Fb,PIP5K1C
CLIP35,1.84042969595868e-06,0.106387479,0.19,0.12,0.070990894662214,S100B+ Fb,CLIP3
FPGS5,1.85717639840626e-06,0.070421618,0.194,0.124,0.0716368652157245,S100B+ Fb,FPGS
MTFMT1,1.85984959566821e-06,0.072997994,0.137,0.079,0.07173997845371,S100B+ Fb,MTFMT
HEATR5B1,1.8782931330317e-06,0.057161515,0.124,0.067,0.0724514010204319,S100B+ Fb,HEATR5B
LRR12,1.9041847458736e-06,0.07234969,0.13,0.074,0.0734501182025823,S100B+ Fb,LRR1
TCF35,1.9099005949203e-06,0.080653581,0.3,0.213,0.0736705956478606,S100B+ Fb,TCF3
REXO17,1.93131725705384e-06,0.083513657,0.166,0.099,0.0744967005563376,S100B+ Fb,REXO1
SRBD12,1.96579408374192e-06,0.069359172,0.177,0.107,0.0758265751921771,S100B+ Fb,SRBD1
ZMYM62,1.97324830980643e-06,0.101002181,0.15,0.088,0.0761141070541633,S100B+ Fb,ZMYM6
ZNF4603,1.9747174830586e-06,0.060509222,0.143,0.082,0.0761707774740194,S100B+ Fb,ZNF460
NUDT122,1.97786648816696e-06,0.056096159,0.108,0.057,0.0762922440480641,S100B+ Fb,NUDT12
RBM178,1.98018417328826e-06,0.096741721,0.486,0.372,0.0763816441162481,S100B+ Fb,RBM17
HAUS33,1.98463176226628e-06,0.065510487,0.146,0.084,0.0765532009658974,S100B+ Fb,HAUS3
TAF95,2.02586836237643e-06,0.092730259,0.38,0.285,0.0781438203419462,S100B+ Fb,TAF9
NKAPD14,2.06797534867886e-06,0.128630509,0.272,0.192,0.0797680131245898,S100B+ Fb,NKAPD1
PPP2R2D5,2.07186707931721e-06,0.136672769,0.258,0.177,0.0799181288505026,S100B+ Fb,PPP2R2D
ACP26,2.0744021807906e-06,0.065066307,0.208,0.134,0.0800159153196359,S100B+ Fb,ACP2
OPA15,2.08380467736192e-06,0.120685703,0.274,0.19,0.0803785978198815,S100B+ Fb,OPA1
XPO64,2.09252858644552e-06,0.079991738,0.267,0.183,0.0807151051649631,S100B+ Fb,XPO6
CLPB3,2.10056712823902e-06,0.087756261,0.137,0.079,0.0810251758375637,S100B+ Fb,CLPB
CBY15,2.13996942570853e-06,0.059587886,0.316,0.225,0.0825450406578553,S100B+ Fb,CBY1
ROGDI1,2.14341341091591e-06,0.054674872,0.119,0.065,0.0826778854992595,S100B+ Fb,ROGDI
NUMA17,2.14475840192923e-06,0.086170398,0.437,0.338,0.0827297658376163,S100B+ Fb,NUMA1
NAPG8,2.14964161936399e-06,0.064855179,0.296,0.21,0.0829181261837272,S100B+ Fb,NAPG
CDK5RAP12,2.16715831125951e-06,0.073704029,0.146,0.085,0.0835937975402133,S100B+ Fb,CDK5RAP1
STK256,2.17859203023806e-06,0.085472901,0.377,0.281,0.0840348303823727,S100B+ Fb,STK25
MAU24,2.17938912467084e-06,0.085956324,0.19,0.12,0.0840655767059281,S100B+ Fb,MAU2
SRC3,2.18280142652578e-06,0.098790922,0.155,0.093,0.0841971994253789,S100B+ Fb,SRC
POMGNT2,2.20932579276968e-06,0.063002386,0.119,0.065,0.085220323804505,S100B+ Fb,POMGNT2
CNOT44,2.21652858833802e-06,0.110801881,0.384,0.291,0.0854981572379623,S100B+ Fb,CNOT4
UNG2,2.24165444983519e-06,0.040660221,0.124,0.068,0.0864673370934926,S100B+ Fb,UNG
COX101,2.25987614884672e-06,0.023677325,0.11,0.058,0.0871702026894646,S100B+ Fb,COX10
GRK63,2.30710381315096e-06,0.066526731,0.135,0.077,0.0889919153846718,S100B+ Fb,GRK6
PEMT4,2.30959189108658e-06,0.052189929,0.272,0.188,0.0890878880148828,S100B+ Fb,PEMT
DPH34,2.32688896593804e-06,0.044311161,0.327,0.233,0.0897550880831281,S100B+ Fb,DPH3
SMG62,2.35764003215336e-06,0.0582552,0.285,0.195,0.0909412489602517,S100B+ Fb,SMG6
MBNL18,2.38014150745287e-06,0.053133615,0.733,0.597,0.0918091983669794,S100B+ Fb,MBNL1
ERP444,2.40801856500873e-06,0.121682342,0.479,0.38,0.0928845001080817,S100B+ Fb,ERP44
PSMG48,2.4196839027355e-06,0.086664009,0.307,0.222,0.0933344671802164,S100B+ Fb,PSMG4
CREBBP7,2.43109797428793e-06,0.106080575,0.393,0.298,0.0937747421622083,S100B+ Fb,CREBBP
RPRD1B5,2.46714110523422e-06,0.071139306,0.166,0.1,0.0951650338521994,S100B+ Fb,RPRD1B
CDC14B3,2.53794781959316e-06,0.130389289,0.252,0.172,0.097896261245167,S100B+ Fb,CDC14B
TFIP114,2.54068290827121e-06,0.043253403,0.143,0.083,0.0980017618207456,S100B+ Fb,TFIP11
TRMT52,2.55272914310964e-06,0.039303211,0.157,0.093,0.0984664212371681,S100B+ Fb,TRMT5
GPN34,2.5895048022518e-06,0.104527303,0.256,0.177,0.0998849687372586,S100B+ Fb,GPN3
YKT66,2.59637049910161e-06,0.113462627,0.333,0.248,0.100149799261847,S100B+ Fb,YKT6
YEATS27,2.61375436552824e-06,0.094945354,0.17,0.104,0.100820347141521,S100B+ Fb,YEATS2
IMPACT7,2.61804179579271e-06,0.074521373,0.263,0.18,0.100985726189112,S100B+ Fb,IMPACT
DNAJC55,2.62080498046497e-06,0.058290786,0.177,0.11,0.101092310511475,S100B+ Fb,DNAJC5
